NOME_NEGOCIO,SETOR_ATIVIDADE,BAIRRO,CODIGO_CNAE,CIDADE
NOME NÃO INFORMADO,COMÉRCIO VAREJISTA DE ARTIGOS DE ÓPTICA,CAMPO ALEGRE,4774100,CONSELHEIRO LAFAIETE
NOME NÃO INFORMADO,SERVIÇOS ADVOCATÍCIOS,CENTRO,6911701,CONSELHEIRO LAFAIETE
NOME NÃO INFORMADO,ATIVIDADE MÉDICA AMBULATORIAL COM RECURSOS PARA REALIZAÇÃO DE EXAMES COMPLEMENTARES,CENTRO,8630502,CONSELHEIRO LAFAIETE
PTB/CL,ATIVIDADES DE ORGANIZAÇÕES POLÍTICAS,QUELUZ,9492800,CONSELHEIRO LAFAIETE
GRUPO NEPO LIMPEZA E CONSERVACAO,OUTROS ALOJAMENTOS NÃO ESPECIFICADOS ANTERIORMENTE,CENTRO,5590699,CONSELHEIRO LAFAIETE
NOME NÃO INFORMADO,"TRANSPORTE RODOVIÁRIO DE CARGA, EXCETO PRODUTOS PERIGOSOS E MUDANÇAS, INTERMUNICIPAL, INTERESTADUAL E INTERNACIONAL",MORRO DA MINA,4930202,CONSELHEIRO LAFAIETE
NOME NÃO INFORMADO,OBRAS DE FUNDAÇÕES,BARREIRA,4391600,CONSELHEIRO LAFAIETE
NOME NÃO INFORMADO,COMÉRCIO VAREJISTA DE MÓVEIS,LOURDES,4754701,CONSELHEIRO LAFAIETE
GEIA,ATIVIDADES DE ORGANIZAÇÕES RELIGIOSAS OU FILOSÓFICAS,SAO SEBASTIAO,9491000,CONSELHEIRO LAFAIETE
JOZI PRESENTES,COMERCIO VAREJISTA DE ARTIGOS DE ARMARINHO,JARDIM AMERICA,4755502,CONSELHEIRO LAFAIETE
SOCORRO MATOS,SERVIÇOS DE REBOQUE DE VEÍCULOS,ROCHEDO,5229002,CONSELHEIRO LAFAIETE
NOME NÃO INFORMADO,COMÉRCIO VAREJISTA DE ARTIGOS DE PAPELARIA,CENTRO,4761003,CONSELHEIRO LAFAIETE
NOME NÃO INFORMADO,"ALUGUEL DE MÁQUINAS E EQUIPAMENTOS PARA CONSTRUÇÃO SEM OPERADOR, EXCETO ANDAIMES",SAO JOAO,7732201,CONSELHEIRO LAFAIETE
CISAP- VP,OUTRAS ATIVIDADES DE ATENÇÃO À SAÚDE HUMANA NÃO ESPECIFICADAS ANTERIORMENTE,CAMPO ALEGRE,8690999,CONSELHEIRO LAFAIETE
UNIDADE DE ENSINO MODERNO II,ENSINO MÉDIO,LOURDES,8520100,CONSELHEIRO LAFAIETE
CENTRALFER,"FABRICAÇÃO DE ARTIGOS DE SERRALHERIA, EXCETO ESQUADRIAS",VILA RESENDE,2542000,CONSELHEIRO LAFAIETE
NOME NÃO INFORMADO,COMÉRCIO VAREJISTA DE ARTIGOS DO VESTUÁRIO E ACESSÓRIOS,CENTRO,4781400,CONSELHEIRO LAFAIETE
NOME NÃO INFORMADO,"COMÉRCIO VAREJISTA DE PRODUTOS FARMACÊUTICOS, SEM MANIPULAÇÃO DE FÓRMULAS",SAO SEBASTIAO,4771701,CONSELHEIRO LAFAIETE
SEMELCO,ATIVIDADES DE MONITORAMENTO DE SISTEMAS DE SEGURANÇA ELETRÔNICO,CAMPO ALEGRE,8020001,CONSELHEIRO LAFAIETE
DESTAK COSMETICOS,"COMÉRCIO VAREJISTA DE COSMÉTICOS, PRODUTOS DE PERFUMARIA E DE HIGIENE PESSOAL",CENTRO,4772500,CONSELHEIRO LAFAIETE
CRS- DR. FRANZ DE CASTRO HOLZWARTH,ALBERGUES ASSISTENCIAIS,SAO JORGE,8730102,CONSELHEIRO LAFAIETE
NOME NÃO INFORMADO,EXTRAÇÃO DE MINÉRIO DE MANGANÊS,MORRO DA MINA,0723501,CONSELHEIRO LAFAIETE
NOME NÃO INFORMADO,COMÉRCIO VAREJISTA DE ARTIGOS DO VESTUÁRIO E ACESSÓRIOS,PAULO VI,4781400,CONSELHEIRO LAFAIETE
NOME NÃO INFORMADO,"CLUBES SOCIAIS, ESPORTIVOS E SIMILARES",CENTRO,9312300,CONSELHEIRO LAFAIETE
CENTRO DE ENSINO SUPERIOR DE CONSELHEIRO LAFAIETE,EDUCAÇÃO SUPERIOR - GRADUAÇÃO,CARIJOS,8531700,CONSELHEIRO LAFAIETE
NOME NÃO INFORMADO,"COMÉRCIO VAREJISTA DE MERCADORIAS EM GERAL, COM PREDOMINÂNCIA DE PRODUTOS ALIMENTÍCIOS - SUPERMERCADOS",JARDIM AMERICA,4711302,CONSELHEIRO LAFAIETE
NOME NÃO INFORMADO,SERVIÇOS DE ENGENHARIA,CAMPO ALEGRE,7112000,CONSELHEIRO LAFAIETE
NOME NÃO INFORMADO,ATIVIDADES DE VIGILÂNCIA E SEGURANÇA PRIVADA,PAULO VI,8011101,CONSELHEIRO LAFAIETE
NOME NÃO INFORMADO,COMÉRCIO VAREJISTA DE ARTIGOS DO VESTUÁRIO E ACESSÓRIOS,CENTRO,4781400,CONSELHEIRO LAFAIETE
JPK ATACAREJO,COMÉRCIO VAREJISTA DE ARTIGOS DE PAPELARIA,SAO SEBASTIAO,4761003,CONSELHEIRO LAFAIETE
NOME NÃO INFORMADO,ATIVIDADES DE ORGANIZAÇÕES RELIGIOSAS OU FILOSÓFICAS,CHAPADA,9491000,CONSELHEIRO LAFAIETE
SORTEMANIA,CASAS LOTÉRICAS,CENTRO,8299706,CONSELHEIRO LAFAIETE
NOME NÃO INFORMADO,SERVIÇOS DE MANUTENÇÃO E REPARAÇÃO MECÂNICA DE VEÍCULOS AUTOMOTORES,MANOEL DE PAULA,4520001,CONSELHEIRO LAFAIETE
LEILA CALCADOS,COMÉRCIO VAREJISTA DE CALÇADOS,CENTRO,4782201,CONSELHEIRO LAFAIETE
NOME NÃO INFORMADO,"LANCHONETES, CASAS DE CHÁ, DE SUCOS E SIMILARES",JARDIM AMERICA,5611203,CONSELHEIRO LAFAIETE
NOME NÃO INFORMADO,SERVIÇOS DE DIAGNÓSTICO POR MÉTODOS ÓPTICOS - ENDOSCOPIA E OUTROS EXAMES ANÁLOGOS,SAO SEBASTIAO,8640209,CONSELHEIRO LAFAIETE
FISIOCLINICA - CLINICA DE REABILITACAO ESPECIALIZADA,ATIVIDADES DE FISIOTERAPIA,CARIJOS,8650004,CONSELHEIRO LAFAIETE
RADIO SAO FRANCISCO,ATIVIDADES ASSOCIATIVAS NÃO ESPECIFICADAS ANTERIORMENTE,SION,9499500,CONSELHEIRO LAFAIETE
NOME NÃO INFORMADO,REPRESENTANTES COMERCIAIS E AGENTES DO COMÉRCIO DE MERCADORIAS EM GERAL NÃO ESPECIALIZADO,CARIJOS,4619200,CONSELHEIRO LAFAIETE
NOME NÃO INFORMADO,ATIVIDADES DE ASSOCIAÇÕES DE DEFESA DE DIREITOS SOCIAIS,S. SEBASTIAO,9430800,CONSELHEIRO LAFAIETE
CARTORIO JOSELIA MOTA DUTRA,CARTÓRIOS,CENTRO,6912500,CONSELHEIRO LAFAIETE
NOME NÃO INFORMADO,LABORATÓRIOS CLÍNICOS,CENTRO,8640202,CONSELHEIRO LAFAIETE
NOME NÃO INFORMADO,PREPARAÇÃO DE CANTEIRO E LIMPEZA DE TERRENO,SANTA EFIGENIA,4311802,CONSELHEIRO LAFAIETE
NOME NÃO INFORMADO,ENSINO DE ESPORTES,MANOEL CORREA,8591100,CONSELHEIRO LAFAIETE
NOME NÃO INFORMADO,COMÉRCIO VAREJISTA DE MADEIRA E ARTEFATOS,PROGRESSO,4744002,CONSELHEIRO LAFAIETE
NOME NÃO INFORMADO,CASAS LOTÉRICAS,SAO SEBASTIAO,8299706,CONSELHEIRO LAFAIETE
NOME NÃO INFORMADO,ADMINISTRAÇÃO DE CAIXAS ESCOLARES,CENTRO,8550301,CONSELHEIRO LAFAIETE
BILHARES LAFAIETE,"FABRICAÇÃO DE MESAS DE BILHAR, DE SINUCA E ACESSÓRIOS ASSOCIADA À LOCAÇÃO",SION,3240003,CONSELHEIRO LAFAIETE
PAPELARIA E BAZAR XUA,COMÉRCIO VAREJISTA DE ARTIGOS DE PAPELARIA,CAMPO ALEGRE,4761003,CONSELHEIRO LAFAIETE
NOME NÃO INFORMADO,ADMINISTRAÇÃO DE CAIXAS ESCOLARES,CARIJOS,8550301,CONSELHEIRO LAFAIETE
NOME NÃO INFORMADO,ATIVIDADES DE ASSOCIAÇÕES DE DEFESA DE DIREITOS SOCIAIS,SAO SEBASTIAO,9430800,CONSELHEIRO LAFAIETE
NO FIREMG,COMÉRCIO VAREJISTA DE OUTROS PRODUTOS NÃO ESPECIFICADOS ANTERIORMENTE,SAO DIMAS,4789099,CONSELHEIRO LAFAIETE
DISK CACAMBA,"TRANSPORTE RODOVIÁRIO DE CARGA, EXCETO PRODUTOS PERIGOSOS E MUDANÇAS, INTERMUNICIPAL, INTERESTADUAL E INTERNACIONAL",ZONA RURAL,4930202,CONSELHEIRO LAFAIETE
L B PARTICIPACOES LTDA,ALUGUEL DE IMÓVEIS PRÓPRIOS,CENTRO,6810202,CONSELHEIRO LAFAIETE
NOME NÃO INFORMADO,COMÉRCIO VAREJISTA DE PLANTAS E FLORES NATURAIS,CENTRO,4789002,CONSELHEIRO LAFAIETE
NOME NÃO INFORMADO,"FABRICAÇÃO DE ARTEFATOS DIVERSOS DE MADEIRA, EXCETO MÓVEIS",CARIJOS,1629301,CONSELHEIRO LAFAIETE
LAFAIETE ENXOVAIS,"COMERCIO VAREJISTA DE ARTIGOS DE CAMA, MESA E BANHO",CENTRO,4755503,CONSELHEIRO LAFAIETE
NOME NÃO INFORMADO,PESQUISA E DESENVOLVIMENTO EXPERIMENTAL EM CIÊNCIAS FÍSICAS E NATURAIS,CENTRO,7210000,CONSELHEIRO LAFAIETE
FACOSE,OUTROS ALOJAMENTOS NÃO ESPECIFICADOS ANTERIORMENTE,GAGE,5590699,CONSELHEIRO LAFAIETE
LOJAO BRASIL,COMÉRCIO VAREJISTA DE ARTIGOS DO VESTUÁRIO E ACESSÓRIOS,CHAPADA,4781400,CONSELHEIRO LAFAIETE
NOME NÃO INFORMADO,COMÉRCIO VAREJISTA DE ARTIGOS DE PAPELARIA,CENTRO,4761003,CONSELHEIRO LAFAIETE
NOME NÃO INFORMADO,"FABRICAÇÃO DE ARTEFATOS DIVERSOS DE MADEIRA, EXCETO MÓVEIS",SAO DIMAS,1629301,CONSELHEIRO LAFAIETE
RESTAURANTE E CHURRASCARIA SOBRADO,RESTAURANTES E SIMILARES,CENTRO,5611201,CONSELHEIRO LAFAIETE
VITALICIA FARMACIA E MANIPULACAO,"COMÉRCIO VAREJISTA DE PRODUTOS FARMACÊUTICOS, COM MANIPULAÇÃO DE FÓRMULAS",CENTRO,4771702,CONSELHEIRO LAFAIETE
NOME NÃO INFORMADO,COMÉRCIO A VAREJO DE PEÇAS E ACESSÓRIOS NOVOS PARA VEÍCULOS AUTOMOTORES,SANTA CRUZ,4530703,CONSELHEIRO LAFAIETE
NOME NÃO INFORMADO,COMÉRCIO VAREJISTA DE CARNES - AÇOUGUES,CENTRO,4722901,CONSELHEIRO LAFAIETE
NOME NÃO INFORMADO,"TRANSPORTE RODOVIÁRIO DE CARGA, EXCETO PRODUTOS PERIGOSOS E MUDANÇAS, INTERMUNICIPAL, INTERESTADUAL E INTERNACIONAL",CACHOEIRA,4930202,CONSELHEIRO LAFAIETE
NOME NÃO INFORMADO,RESTAURANTES E SIMILARES,CENTRO,5611201,CONSELHEIRO LAFAIETE
NOME NÃO INFORMADO,"COMÉRCIO VAREJISTA DE MERCADORIAS EM GERAL, COM PREDOMINÂNCIA DE PRODUTOS ALIMENTÍCIOS - MINIMERCADOS, MERCEARIAS E ARMAZÉNS",FONTE GRANDE,4712100,CONSELHEIRO LAFAIETE
NOME NÃO INFORMADO,SERRARIAS COM DESDOBRAMENTO DE MADEIRA EM BRUTO,SAO GONCALO,1610203,CONSELHEIRO LAFAIETE
NOME NÃO INFORMADO,ADMINISTRAÇÃO DE CAIXAS ESCOLARES,JARDIM AMERICA,8550301,CONSELHEIRO LAFAIETE
NOME NÃO INFORMADO,ATIVIDADES DE ORGANIZAÇÕES RELIGIOSAS OU FILOSÓFICAS,LOURDES,9491000,CONSELHEIRO LAFAIETE
CASA DO TEATRO,"ARTES CÊNICAS, ESPETÁCULOS E ATIVIDADES COMPLEMENTARES NÃO ESPECIFICADAS ANTERIORMENTE",SAO JOAO,9001999,CONSELHEIRO LAFAIETE
AMASPEM,ATIVIDADES DE ASSOCIAÇÕES DE DEFESA DE DIREITOS SOCIAIS,CENTRO,9430800,CONSELHEIRO LAFAIETE
CASA SAO SEBASTIAO,"COMÉRCIO VAREJISTA DE MERCADORIAS EM GERAL, COM PREDOMINÂNCIA DE PRODUTOS ALIMENTÍCIOS - MINIMERCADOS, MERCEARIAS E ARMAZÉNS",CENTRO,4712100,CONSELHEIRO LAFAIETE
NOME NÃO INFORMADO,"COMÉRCIO VAREJISTA DE PRODUTOS FARMACÊUTICOS, COM MANIPULAÇÃO DE FÓRMULAS",CENTRO,4771702,CONSELHEIRO LAFAIETE
NOME NÃO INFORMADO,FABRICAÇÃO DE OUTROS BRINQUEDOS E JOGOS RECREATIVOS NÃO ESPECIFICADOS ANTERIORMENTE,SAO JOAO,3240099,CONSELHEIRO LAFAIETE
NOME NÃO INFORMADO,COMÉRCIO VAREJISTA DE ARTIGOS DE PAPELARIA,SAO SEBASTIAO,4761003,CONSELHEIRO LAFAIETE
NOME NÃO INFORMADO,FABRICAÇÃO DE ESQUADRIAS DE METAL,CARIJOS,2512800,CONSELHEIRO LAFAIETE
JARDINS SUITES,MOTÉIS,AREA RURAL DE CONSELHEIRO LAFAIETE,5510803,CONSELHEIRO LAFAIETE
NOME NÃO INFORMADO,COMÉRCIO VAREJISTA DE GÁS LIQÜEFEITO DE PETRÓLEO (GLP),SAO JOAO,4784900,CONSELHEIRO LAFAIETE
NOME NÃO INFORMADO,SERRARIAS COM DESDOBRAMENTO DE MADEIRA EM BRUTO,SANTA MATILDE,1610203,CONSELHEIRO LAFAIETE
NOME NÃO INFORMADO,ATIVIDADES DE ORGANIZAÇÕES SINDICAIS,CAMPO ALEGRE,9420100,CONSELHEIRO LAFAIETE
NOME NÃO INFORMADO,ATIVIDADES DE ASSOCIAÇÕES DE DEFESA DE DIREITOS SOCIAIS,CENTRO,9430800,CONSELHEIRO LAFAIETE
NOME NÃO INFORMADO,COMÉRCIO VAREJISTA ESPECIALIZADO DE ELETRODOMÉSTICOS E EQUIPAMENTOS DE ÁUDIO E VÍDEO,CENTRO,4753900,CONSELHEIRO LAFAIETE
DEPOSITO SAO LUIZ,"COMÉRCIO VAREJISTA DE MERCADORIAS EM GERAL, COM PREDOMINÂNCIA DE PRODUTOS ALIMENTÍCIOS - MINIMERCADOS, MERCEARIAS E ARMAZÉNS",SANTO ANTONIO,4712100,CONSELHEIRO LAFAIETE
OSPASSE,ATIVIDADES DE ASSOCIAÇÕES DE DEFESA DE DIREITOS SOCIAIS,CENTRO,9430800,CONSELHEIRO LAFAIETE
SHORE - A VEDACOES E CONEXOES INDUSTRIAIS,COMÉRCIO VAREJISTA DE MATERIAIS HIDRÁULICOS,BARREIRA,4744003,CONSELHEIRO LAFAIETE
A. CAFE COMUNICACAO VISUAL,INSTALAÇÃO DE PAINÉIS PUBLICITÁRIOS,PROGRESSO,4329101,CONSELHEIRO LAFAIETE
NOME NÃO INFORMADO,ATIVIDADES DE ASSOCIAÇÕES DE DEFESA DE DIREITOS SOCIAIS,LIMA DIAS I,9430800,CONSELHEIRO LAFAIETE
FROGORIFICO QUELUZ,COMÉRCIO VAREJISTA DE CARNES - AÇOUGUES,CENTRO,4722901,CONSELHEIRO LAFAIETE
CEDISME,"SERVIÇOS DE DIAGNÓSTICO POR IMAGEM COM USO DE RADIAÇÃO IONIZANTE, EXCETO TOMOGRAFIA",CENTRO,8640205,CONSELHEIRO LAFAIETE
ROCHAPECAS,COMÉRCIO A VAREJO DE PEÇAS E ACESSÓRIOS NOVOS PARA VEÍCULOS AUTOMOTORES,CENTRO,4530703,CONSELHEIRO LAFAIETE
NUBIA MODAS,COMÉRCIO VAREJISTA DE ARTIGOS DO VESTUÁRIO E ACESSÓRIOS,SAO JOAO,4781400,CONSELHEIRO LAFAIETE
NOME NÃO INFORMADO,"BARES E OUTROS ESTABELECIMENTOS ESPECIALIZADOS EM SERVIR BEBIDAS, SEM ENTRETENIMENTO",CENTRO,5611204,CONSELHEIRO LAFAIETE
COLEGIO CRISTAO PROJETO VIDA,ENSINO FUNDAMENTAL,MORRO DA MINA,8513900,CONSELHEIRO LAFAIETE
SINTONIA MODA E ACESSORIOS,COMÉRCIO VAREJISTA DE CALÇADOS,CENTRO,4782201,CONSELHEIRO LAFAIETE
NOME NÃO INFORMADO,"TRANSPORTE RODOVIÁRIO DE CARGA, EXCETO PRODUTOS PERIGOSOS E MUDANÇAS, MUNICIPAL.",SANTA MATILDE,4930201,CONSELHEIRO LAFAIETE
BAR E MERCEARIA RANIERI,"COMÉRCIO VAREJISTA DE MERCADORIAS EM GERAL, COM PREDOMINÂNCIA DE PRODUTOS ALIMENTÍCIOS - MINIMERCADOS, MERCEARIAS E ARMAZÉNS",CARIJOS,4712100,CONSELHEIRO LAFAIETE
NOME NÃO INFORMADO,ATIVIDADES DE ASSOCIAÇÕES DE DEFESA DE DIREITOS SOCIAIS,SAO JOAO,9430800,CONSELHEIRO LAFAIETE
MAIS POPULAR DROGAJOVEM,"COMÉRCIO VAREJISTA DE PRODUTOS FARMACÊUTICOS, COM MANIPULAÇÃO DE FÓRMULAS",SAGRADO CORACAO DE JESUS,4771702,CONSELHEIRO LAFAIETE
PAPELARIA LAPIS VERMELHO,COMÉRCIO VAREJISTA DE ARTIGOS DE PAPELARIA,CHAPADA,4761003,CONSELHEIRO LAFAIETE
NOME NÃO INFORMADO,ATIVIDADES DE LIMPEZA NÃO ESPECIFICADAS ANTERIORMENTE,VILA RESENDE,8129000,CONSELHEIRO LAFAIETE
S S CONFECCOES E PRESENTES,COMÉRCIO VAREJISTA DE ARTIGOS DO VESTUÁRIO E ACESSÓRIOS,JARDIM AMERICA,4781400,CONSELHEIRO LAFAIETE
NOME NÃO INFORMADO,COMÉRCIO VAREJISTA DE ARTIGOS ESPORTIVOS,CENTRO,4763602,CONSELHEIRO LAFAIETE
ACERCTA'S CONTABILIDADE,ATIVIDADES DE CONTABILIDADE,SAO JOAO,6920601,CONSELHEIRO LAFAIETE
NOME NÃO INFORMADO,ATIVIDADES DE ORGANIZAÇÕES RELIGIOSAS OU FILOSÓFICAS,QUELUZ,9491000,CONSELHEIRO LAFAIETE
NOME NÃO INFORMADO,COMERCIO VAREJISTA DE ARTIGOS DE ARMARINHO,CENTRO,4755502,CONSELHEIRO LAFAIETE
NOME NÃO INFORMADO,"TRANSPORTE RODOVIÁRIO DE CARGA, EXCETO PRODUTOS PERIGOSOS E MUDANÇAS, MUNICIPAL.",BARREIRA,4930201,CONSELHEIRO LAFAIETE
NOME NÃO INFORMADO,REPRESENTANTES COMERCIAIS E AGENTES DO COMÉRCIO DE MERCADORIAS EM GERAL NÃO ESPECIALIZADO,CENTRO,4619200,CONSELHEIRO LAFAIETE
NOME NÃO INFORMADO,"PRODUÇÃO DE SEMENTES CERTIFICADAS, EXCETO DE FORRAGEIRAS PARA PASTO",ZONA RURAL,0141501,CONSELHEIRO LAFAIETE
NOME NÃO INFORMADO,COMÉRCIO A VAREJO DE PEÇAS E ACESSÓRIOS NOVOS PARA VEÍCULOS AUTOMOTORES,CENTRO,4530703,CONSELHEIRO LAFAIETE
NOME NÃO INFORMADO,"TRATAMENTO DE DADOS, PROVEDORES DE SERVIÇOS DE APLICAÇÃO E SERVIÇOS DE HOSPEDAGEM NA INTERNET",CENTRO,6311900,CONSELHEIRO LAFAIETE
NOME NÃO INFORMADO,CONDOMÍNIOS PREDIAIS,CENTRO,8112500,CONSELHEIRO LAFAIETE
NOME NÃO INFORMADO,ENSINO DE IDIOMAS,CENTRO,8593700,CONSELHEIRO LAFAIETE
GAS E AGUA DO VITINHO,COMÉRCIO VAREJISTA DE GÁS LIQÜEFEITO DE PETRÓLEO (GLP),SAGRADO CORACAO DE JESUS,4784900,CONSELHEIRO LAFAIETE
JORGE CALCADOS,COMÉRCIO VAREJISTA DE CALÇADOS,CENTRO,4782201,CONSELHEIRO LAFAIETE
NOME NÃO INFORMADO,CONSTRUÇÃO DE EDIFÍCIOS,CARIJOS,4120400,CONSELHEIRO LAFAIETE
BAR E RESTAURANTE NOSSO CANTINHO,"LANCHONETES, CASAS DE CHÁ, DE SUCOS E SIMILARES",CENTRO,5611203,CONSELHEIRO LAFAIETE
GW FIBRAS E LOCACOES,"PREPARAÇÃO E FIAÇÃO DE FIBRAS TÊXTEIS NATURAIS, EXCETO ALGODÃO",AMARO RIBEIRO,1312000,CONSELHEIRO LAFAIETE
PSC - CONSELHEIRO LAFAIETE,ATIVIDADES DE ORGANIZAÇÕES POLÍTICAS,CHAPADA,9492800,CONSELHEIRO LAFAIETE
PILAR CALCADOS,COMÉRCIO VAREJISTA DE CALÇADOS,CENTRO,4782201,CONSELHEIRO LAFAIETE
NOME NÃO INFORMADO,CASAS LOTÉRICAS,SAO JOAO,8299706,CONSELHEIRO LAFAIETE
BAZAR ESPERANCA,COMÉRCIO VAREJISTA DE CALÇADOS,CENTRO,4782201,CONSELHEIRO LAFAIETE
VAREJAO NOVO HORIZONTE,"COMÉRCIO VAREJISTA DE MERCADORIAS EM GERAL, COM PREDOMINÂNCIA DE PRODUTOS ALIMENTÍCIOS - MINIMERCADOS, MERCEARIAS E ARMAZÉNS",CENTRO,4712100,CONSELHEIRO LAFAIETE
NOME NÃO INFORMADO,COMÉRCIO VAREJISTA DE MATERIAL ELÉTRICO,CENTRO,4742300,CONSELHEIRO LAFAIETE
NOME NÃO INFORMADO,CONDOMÍNIOS PREDIAIS,CENTRO,8112500,CONSELHEIRO LAFAIETE
NOME NÃO INFORMADO,CONDOMÍNIOS PREDIAIS,SAO SEBASTIAO,8112500,CONSELHEIRO LAFAIETE
NOME NÃO INFORMADO,FORMAÇÃO DE CONDUTORES,BARREIRA,8599601,CONSELHEIRO LAFAIETE
MOISES RADIADORES E INTERCOOLERS,SERVIÇOS DE MANUTENÇÃO E REPARAÇÃO MECÂNICA DE VEÍCULOS AUTOMOTORES,BARREIRA,4520001,CONSELHEIRO LAFAIETE
NOME NÃO INFORMADO,"ATIVIDADES DE CONSULTORIA EM GESTÃO EMPRESARIAL, EXCETO CONSULTORIA TÉCNICA ESPECÍFICA",GRANJA DAS HORTENSIAS,7020400,CONSELHEIRO LAFAIETE
ASTESEG ASSESSORIA TECNICA EM SEGUROS LTDA,"ATIVIDADES AUXILIARES DOS SEGUROS, DA PREVIDÊNCIA COMPLEMENTAR E DOS PLANOS DE SAÚDE NÃO ESPECIFICADAS ANTERIORMENTE",CENTRO,6629100,CONSELHEIRO LAFAIETE
NOME NÃO INFORMADO,"TRANSPORTE RODOVIÁRIO COLETIVO DE PASSAGEIROS, SOB REGIME DE FRETAMENTO, MUNICIPAL",CENTRO,4929901,CONSELHEIRO LAFAIETE
NOME NÃO INFORMADO,"COMERCIO VAREJISTA DE ARTIGOS DE CAMA, MESA E BANHO",CENTRO,4755503,CONSELHEIRO LAFAIETE
DROGARIA GENERICA,"COMÉRCIO VAREJISTA DE PRODUTOS FARMACÊUTICOS, SEM MANIPULAÇÃO DE FÓRMULAS",PROGRESSO,4771701,CONSELHEIRO LAFAIETE
CONSTRUFORTE,COMÉRCIO VAREJISTA DE MATERIAIS DE CONSTRUÇÃO EM GERAL,SAO SEBASTIAO,4744099,CONSELHEIRO LAFAIETE
LOJA LIVRO DE PAPEL,COMÉRCIO VAREJISTA DE ARTIGOS DE PAPELARIA,SAO JOAO,4761003,CONSELHEIRO LAFAIETE
HOSPITAL SAO CAMILO,"ATIVIDADES DE ATENDIMENTO HOSPITALAR, EXCETO PRONTO-SOCORRO E UNIDADES PARA ATENDIMENTO A URGÊNCIAS",CENTRO,8610101,CONSELHEIRO LAFAIETE
UIRAPURU RACOES CACA CAMPING PESCA,"COMÉRCIO VAREJISTA DE ARTIGOS DE CAÇA, PESCA E CAMPING",CARIJOS,4763604,CONSELHEIRO LAFAIETE
NOME NÃO INFORMADO,ATIVIDADES DE ASSOCIAÇÕES DE DEFESA DE DIREITOS SOCIAIS,SAGRADO CORACAO DE JESUS,9430800,CONSELHEIRO LAFAIETE
NOME NÃO INFORMADO,ATIVIDADES DE ORGANIZAÇÕES RELIGIOSAS OU FILOSÓFICAS,SAO JOAO,9491000,CONSELHEIRO LAFAIETE
NOME NÃO INFORMADO,ATIVIDADE MÉDICA AMBULATORIAL RESTRITA A CONSULTAS,CENTRO,8630503,CONSELHEIRO LAFAIETE
NOME NÃO INFORMADO,SERVIÇOS DE ENGENHARIA,CENTRO,7112000,CONSELHEIRO LAFAIETE
MISSAO SILOE,ATIVIDADES DE ORGANIZAÇÕES RELIGIOSAS OU FILOSÓFICAS,CHAPADA,9491000,CONSELHEIRO LAFAIETE
NOME NÃO INFORMADO,"COMÉRCIO VAREJISTA DE MERCADORIAS EM GERAL, COM PREDOMINÂNCIA DE PRODUTOS ALIMENTÍCIOS - MINIMERCADOS, MERCEARIAS E ARMAZÉNS",CACHOEIRA,4712100,CONSELHEIRO LAFAIETE
NOME NÃO INFORMADO,"FABRICAÇÃO DE OUTROS ARTEFATOS E PRODUTOS DE CONCRETO, CIMENTO, FIBROCIMENTO, GESSO E MATERIAIS SEMELHANTES",BARREIRA,2330399,CONSELHEIRO LAFAIETE
IGREJA EVANGELICA,ATIVIDADES DE ORGANIZAÇÕES RELIGIOSAS OU FILOSÓFICAS,FONTE GRANDE,9491000,CONSELHEIRO LAFAIETE
CENTRO ESPIRITA SAO GABRIEL,ATIVIDADES DE ORGANIZAÇÕES RELIGIOSAS OU FILOSÓFICAS,PAULO VI,9491000,CONSELHEIRO LAFAIETE
NOME NÃO INFORMADO,ADMINISTRAÇÃO DE CAIXAS ESCOLARES,SAO JOAO,8550301,CONSELHEIRO LAFAIETE
NOME NÃO INFORMADO,REPRESENTANTES COMERCIAIS E AGENTES DO COMÉRCIO DE MERCADORIAS EM GERAL NÃO ESPECIALIZADO,PROGRESSO,4619200,CONSELHEIRO LAFAIETE
NOME NÃO INFORMADO,"TRANSPORTE RODOVIÁRIO DE CARGA, EXCETO PRODUTOS PERIGOSOS E MUDANÇAS, INTERMUNICIPAL, INTERESTADUAL E INTERNACIONAL",SANTA TEREZINHA,4930202,CONSELHEIRO LAFAIETE
NOME NÃO INFORMADO,ATIVIDADE MÉDICA AMBULATORIAL RESTRITA A CONSULTAS,CENTRO,8630503,CONSELHEIRO LAFAIETE
TRANSPORTADOR & GRAMADORA UNIAO,"TRANSPORTE RODOVIÁRIO DE CARGA, EXCETO PRODUTOS PERIGOSOS E MUDANÇAS, MUNICIPAL.",MANOEL DE PAULA,4930201,CONSELHEIRO LAFAIETE
CHARME COSMETICOS,"COMÉRCIO VAREJISTA DE COSMÉTICOS, PRODUTOS DE PERFUMARIA E DE HIGIENE PESSOAL",SAO JOAO,4772500,CONSELHEIRO LAFAIETE
MULTI IMOVEIS,COMPRA E VENDA DE IMÓVEIS PRÓPRIOS,MANOEL CORREA,6810201,CONSELHEIRO LAFAIETE
DROGARIA SAO SEBASTIAO,"COMÉRCIO VAREJISTA DE PRODUTOS FARMACÊUTICOS, SEM MANIPULAÇÃO DE FÓRMULAS",SANTA CRUZ,4771701,CONSELHEIRO LAFAIETE
